id,postcode,woonplaats,alternatieve_schrijfwijzen,gemeente,provincie,netnummer,latitude,longitude,soort
2822,6577,Erlecom,,Ubbergen,Gelderland,24,51.8480833,5.9612034,Adres
2823,6578,Leuth,,Ubbergen,Gelderland,24,51.8376223,5.9930785,Adres
2824,6579,Kekerdom,,Ubbergen,Gelderland,481,51.8646192,6.0094122,Adres
2825,6580,Malden,,Heumen,Gelderland,24,51.7961234,5.8257646,Postbus
2827,6582,Heumen,,Heumen,Gelderland,24,51.7645323,5.8431502,Adres
2828,6584,Molenhoek,,Mook en Middelaar,Limburg,24,51.7650181,5.8699691,Adres + Postbus
2829,6585,Mook,,Mook en Middelaar,Limburg,24,51.7514159,5.8834801,Adres + Postbus
2830,6586,Plasmolen,,Mook en Middelaar,Limburg,24,51.7358346,5.9251617,Adres
2831,6587,Middelaar,,Mook en Middelaar,Limburg,24,51.7247379,5.9156076,Adres
2832,6590,Gennep,,Gennep,Limburg,485,51.701983,5.9680414,Postbus
2834,6595,Ottersum,,Gennep,Limburg,485,51.7024505,5.9845826,Adres
2835,6596,Milsbeek,,Gennep,Limburg,485,51.7265999,5.9507431,Adres
2836,6598,Heijen,HEYEN,Gennep,Limburg,485,51.674561,5.9788072,Adres
2837,6599,Ven-Zelderheide,,Gennep,Limburg,485,51.7119985,6.0234434,Adres
2838,6600,Wijchen,WYCHEN,Wijchen,Gelderland,24,51.8084742,5.7276577,Postbus
2844,6606,Niftrik,,Wijchen,Gelderland,486,51.7964381,5.6712102,Adres
2845,6610,Overasselt,,Heumen,Gelderland,24,51.7615399,5.7856131,Postbus
2847,6612,Nederasselt,,Heumen,Gelderland,24,51.7721853,5.7434596,Adres
2848,6613,Balgoij,BALGOY,Wijchen,Gelderland,24,51.780278,5.713889,Adres
2849,6615,Leur,,Wijchen,Gelderland,24,51.8184636,5.6936586,Adres
2850,6616,Hernen,,Wijchen,Gelderland,487,51.8339481,5.6805759,Adres
2851,6617,Bergharen,,Wijchen,Gelderland,487,51.8504049,5.6661841,Adres + Postbus
2852,6620,Dreumel,,West Maas en Waal,Gelderland,487,51.8362556,5.486937,Postbus
2854,6624,Heerewaarden,,Maasdriel,Gelderland,487,51.8173181,5.3930495,Adres + Postbus
2856,6627,Maasbommel,,West Maas en Waal,Gelderland,487,51.8216389,5.534452,Adres
2857,6628,Altforst,,West Maas en Waal,Gelderland,487,51.8492801,5.565354,Adres
2858,6629,Appeltern,,West Maas en Waal,Gelderland,487,51.8321175,5.5846537,Adres
2859,6631,Horssen,,Druten,Gelderland,487,51.8551824,5.609271,Adres
2860,6634,Batenburg,,Wijchen,Gelderland,487,51.8224967,5.6295322,Adres
2861,6640,Beuningen,,Beuningen,Gelderland,24,51.8635875,5.7798237,Postbus
2864,6644,Ewijk,,Beuningen,Gelderland,487,51.869987,5.7374579,Adres
2865,6645,Winssen,,Beuningen,Gelderland,487,51.8817876,5.7067548,Adres
2866,6650,Druten,,Druten,Gelderland,487,51.888554,5.6046552,Postbus
2869,6653,Deest,,Druten,Gelderland,487,51.8892306,5.6660108,Adres
2871,6655,Puiflijk,PUIFLYK,Druten,Gelderland,487,51.8784055,5.5909275,Adres + Postbus
2872,6657,Boven-Leeuwen,BOVEN LEEUWEN,West Maas en Waal,Gelderland,487,51.885586,5.551554,Adres + Postbus
2873,6658,Beneden-Leeuwen,BENEDEN LEEUWEN,West Maas en Waal,Gelderland,487,51.8823027,5.5178903,Adres + Postbus
2874,6659,Wamel,,West Maas en Waal,Gelderland,487,51.8775456,5.4576816,Adres + Postbus
2878,6663,Lent,,Nijmegen,Gelderland,24,51.8620511,5.8671918,Adres + Postbus
2879,6665,Driel,,Overbetuwe,Gelderland,26,51.9621243,5.8119397,Adres + Postbus
2880,6666,Heteren,,Overbetuwe,Gelderland,26,51.9599741,5.7509005,Adres + Postbus
2881,6668,Randwijk,RANDWYK,Overbetuwe,Gelderland,488,51.9529593,5.709109,Adres
2882,6669,Dodewaard,,Neder-Betuwe,Gelderland,488,51.9105136,5.6568202,Adres + Postbus
2883,6670,Zetten,,Overbetuwe,Gelderland,488,51.9275855,5.7133445,Postbus
2885,6672,Hemmen,,Overbetuwe,Gelderland,488,51.9342706,5.6999306,Adres
2886,6673,Andelst,,Overbetuwe,Gelderland,488,51.9074859,5.7288373,Adres
2887,6674,Herveld,,Overbetuwe,Gelderland,488,51.9030519,5.7536219,Adres + Postbus
2888,6675,Valburg,,Overbetuwe,Gelderland,488,51.9108668,5.7881438,Adres + Postbus
2889,6676,Homoet,,Overbetuwe,Gelderland,481,51.933841,5.79026,Adres
2890,6677,Slijk-Ewijk,,Overbetuwe,Gelderland,481,51.8849709,5.7882905,Adres
2893,6680,Bemmel,,Lingewaard,Gelderland,481,51.8924102,5.8907121,Postbus
2895,6683,Ressen,,Nijmegen,Gelderland,481,51.8899741,5.8681436,Adres
2897,6685,Haalderen,,Lingewaard,Gelderland,481,51.8860922,5.92783,Adres
2898,6686,Doornenburg,,Lingewaard,Gelderland,481,51.8899909,5.9996818,Adres
2899,6687,Angeren,,Lingewaard,Gelderland,26,51.9163268,5.9568715,Adres
2900,6690,Gendt,,Lingewaard,Gelderland,481,51.8781292,5.9702398,Postbus
2902,6700,Wageningen,,Wageningen,Gelderland,317,51.9647622,5.6629452,Postbus
2912,6710,Ede,,Ede,Gelderland,318,52.0431065,5.6682725,Postbus
2921,6720,Bennekom,,Ede,Gelderland,318,52.0289479,5.559304,Postbus
2923,6731,Otterlo,,Ede,Gelderland,318,52.0996367,5.773453,Adres
2924,6732,Harskamp,,Ede,Gelderland,318,52.1348693,5.7495058,Adres
2925,6733,Wekerom,,Ede,Gelderland,318,52.1123738,5.7152647,Adres
2926,6740,Lunteren,,Ede,Gelderland,318,52.083613,5.6199265,Postbus
2928,6744,Ederveen,,Ede,Gelderland,318,52.0628171,5.5789161,Adres + Postbus
2929,6745,De Klomp,,Ede,Gelderland,318,52.0476361,5.5740299,Adres
2930,6800,Arnhem,,Arnhem,Gelderland,26,52.0099492,5.9066406,Adres + Postbus
2960,6850,Huissen,,Lingewaard,Gelderland,26,51.936359,5.9426836,Postbus
2963,6860,Oosterbeek,,Renkum,Gelderland,26,51.9863321,5.844909,Postbus
2966,6865,Doorwerth,,Renkum,Gelderland,26,51.9799552,5.7998237,Adres
2967,6866,Heelsum,,Renkum,Gelderland,317,51.9821438,5.752274,Adres + Postbus
2968,6870,Renkum,,Renkum,Gelderland,317,51.9759774,5.7931349,Postbus
2970,6874,Wolfheze,,Renkum,Gelderland,26,52.0024191,5.7861376,Adres
2971,6877,Deelen,,Ede,Gelderland,26,52.0667189,5.8940333,Adres
2976,6891,Rozendaal,,Rozendaal,Gelderland,26,52.0097855,5.9665074,Adres
2977,6900,Zevenaar,,Zevenaar,Gelderland,316,51.9285355,6.0753605,Postbus
2983,6909,Babberich,,Zevenaar,Gelderland,316,51.9067702,6.1121712,Adres + Postbus
2984,6911,Pannerden,,Rijnwaarden,Gelderland,316,51.8880305,6.0447439,Adres
2985,6913,Aerdt,,Rijnwaarden,Gelderland,316,51.8939934,6.083127,Adres
2986,6914,Herwen,,Rijnwaarden,Gelderland,316,51.8871911,6.1022394,Adres
2987,6915,Lobith,,Rijnwaarden,Gelderland,316,51.861895,6.1185933,Adres
2988,6916,Tolkamer,,Rijnwaarden,Gelderland,316,51.852073,6.1032046,Adres + Postbus
2990,6920,Duiven,,Duiven,Gelderland,316,51.948974,6.0245889,Postbus
2993,6923,Groessen,,Duiven,Gelderland,316,51.9319086,6.0291449,Adres
2994,6924,Loo,,Duiven,Gelderland,316,51.930351,5.9871029,Adres
2995,6930,Westervoort,,Westervoort,Gelderland,26,51.9622027,5.9677696,Postbus
2998,6940,Didam,,Montferland,Gelderland,316,51.9411214,6.1288097,Postbus
3001,6950,Dieren,,Rheden,Gelderland,313,52.0509992,6.1011131,Postbus
3005,6955,Ellecom,,Rheden,Gelderland,313,52.0317786,6.0874534,Adres
3006,6956,Spankeren,,Rheden,Gelderland,313,52.0580435,6.1125359,Adres
3007,6957,Laag-Soeren,Laag-Soeren (ged.);Laag Soeren,Rheden,Gelderland,313,52.0835588,6.0739664,Adres
3008,6960,Eerbeek,,Brummen,Gelderland,313,52.5329042,6.1127693,Postbus
3010,6964,Hall,,Brummen,Gelderland,313,52.1119999,6.1016524,Adres
3011,6970,Brummen,,Brummen,Gelderland,575,52.0886365,6.1470846,Postbus
3013,6974,Leuvenheim,,Brummen,Gelderland,575,52.0745753,6.1393956,Adres
3014,6975,Tonden,,Brummen,Gelderland,575,52.1379608,6.1323271,Adres
3015,6980,Doesburg,,Doesburg,Gelderland,313,52.015169,6.1336114,Postbus
3020,6986,Angerlo,,Zevenaar,Gelderland,313,51.9956681,6.1334407,Adres
3021,6987,Giesbeek,,Zevenaar,Gelderland,313,51.9937389,6.0707844,Adres
3022,6988,Lathum,,Zevenaar,Gelderland,313,51.9877312,6.0199814,Adres
3023,6990,Rheden,,Rheden,Gelderland,26,52.015792,6.024913,Postbus
3025,6994,De Steeg,,Rheden,Gelderland,26,52.0190867,6.0597786,Adres + Postbus
3026,6996,Drempt,,Bronckhorst,Gelderland,313,52.007799,6.1740024,Adres
3027,6997,Hoog-Keppel,HOOG KEPPEL,Bronckhorst,Gelderland,314,52.005582,6.2038641,Adres + Postbus
3028,6998,Laag-Keppel,LAAG KEPPEL,Bronckhorst,Gelderland,314,51.9969999,6.2240648,Adres
3029,6999,Hummelo,,Bronckhorst,Gelderland,314,52.0054488,6.2341555,Adres
3030,7000,Doetinchem,,Doetinchem,Gelderland,314,51.9663828,6.2886137,Postbus
3040,7011,Gaanderen,,Doetinchem,Gelderland,315,51.9302044,6.3477531,Adres
3041,7020,Zelhem,,Bronckhorst,Gelderland,314,51.9987779,6.3454761,Postbus
3043,7025,Halle,,Bronckhorst,Gelderland,314,51.9904752,6.4288122,Adres
3044,7030,Wehl,,Doetinchem,Gelderland,314,51.9614684,6.2098276,Postbus
3046,7035,Kilder,,Montferland,Gelderland,314,51.9375549,6.2321038,Adres
3047,7036,Loerbeek,,Montferland,Gelderland,316,51.9202429,6.1989397,Adres
3049,7038,Zeddam,,Montferland,Gelderland,314,51.9033324,6.2583142,Adres + Postbus
3050,7039,Stokkum,,Montferland,Gelderland,314,51.8774173,6.2225361,Adres
3051,7040,'s-Heerenberg,S HEERENBERG,Montferland,Gelderland,314,51.8746606,6.2455904,Postbus
3053,7044,Lengel,,Montferland,Gelderland,314,51.8861452,6.2667255,Adres
3054,7045,Azewijn,AZEWYN,Montferland,Gelderland,314,51.8869632,6.3056136,Adres
3055,7046,Vethuizen,,Montferland,Gelderland,314,51.9131842,6.300888,Adres
3056,7047,Braamt,,Montferland,Gelderland,314,51.9226581,6.2643586,Adres
3057,7048,Wijnbergen,WYNBERGEN,Montferland,Gelderland,314,51.9331305,6.2743088,Adres
3058,7050,Varsseveld,,Oude IJsselstreek,Gelderland,315,51.9791259,6.4392719,Postbus
3060,7054,Westendorp,,Oude IJsselstreek,Gelderland,315,51.9502975,6.4132311,Adres
3061,7055,Heelweg,,Oude IJsselstreek,Gelderland,315,51.971667,6.465556,Adres
3062,7060,Terborg,,Oude IJsselstreek,Gelderland,315,51.9198625,6.3604636,Postbus
3064,7064,Silvolde,,Oude IJsselstreek,Gelderland,315,51.9094896,6.3849034,Adres + Postbus
3065,7065,Sinderen,,Oude IJsselstreek,Gelderland,315,51.9045837,6.4611313,Adres
3066,7070,Ulft,,Oude IJsselstreek,Gelderland,315,51.89014,6.38044,Postbus
3068,7075,Etten,,Oude IJsselstreek,Gelderland,315,51.9158139,6.3387627,Adres
3069,7076,Varsselder-Veldhunten,VARSSELDER VELDH;Varsselder,Oude IJsselstreek,Gelderland,315,51.8835365,6.3441366,Adres
3070,7077,Netterden,,Oude IJsselstreek,Gelderland,315,51.8560488,6.3138811,Adres
3071,7078,Megchelen,,Oude IJsselstreek,Gelderland,315,51.8386731,6.3935931,Adres
3072,7080,Gendringen,,Oude IJsselstreek,Gelderland,315,51.8734055,6.374097,Postbus
3074,7083,Voorst,Voorst Gendringen,Oude IJsselstreek,Gelderland,315,51.8764719,6.4163392,Adres
3075,7084,Breedenbroek,,Oude IJsselstreek,Gelderland,315,51.8757895,6.4692446,Adres
3076,7090,Dinxperlo,,Aalten,Gelderland,315,51.8614859,6.487853,Postbus
3078,7095,De Heurne,,Aalten,Gelderland,315,51.8894094,6.4912905,Adres
3079,7100,Winterswijk,WINTERSWYK,Winterswijk,Gelderland,543,51.9725966,6.7182648,Postbus
3083,7104,Winterswijk Meddo,Winterswyk Meddo;Meddo,Winterswijk,Gelderland,543,52.0126958,6.7049291,Adres
3084,7105,Winterswijk Huppel,Huppel,Winterswijk,Gelderland,543,52.002875,6.7585034,Adres
3085,7106,Winterswijk Ratum,Ratum,Winterswijk,Gelderland,543,51.9769898,6.8099513,Adres
3086,7107,Winterswijk Kotten,Kotten,Winterswijk,Gelderland,543,51.9384239,6.7698806,Adres
3087,7108,Winterswijk Woold,Woold,Winterswijk,Gelderland,543,51.925388,6.7193026,Adres
3088,7109,Winterswijk Miste,Winterswyk Miste;Miste,Winterswijk,Gelderland,543,51.9444578,6.6601764,Adres
3089,7113,Winterswijk Henxel,Henxel,Winterswijk,Gelderland,543,51.9819552,6.7558951,Adres
3090,7115,Winterswijk Brinkheurne,Brinkheurne,Winterswijk,Gelderland,543,51.9504426,6.7457105,Adres
3091,7119,Winterswijk Corle,Corle,Winterswijk,Gelderland,543,51.9633551,6.6516469,Adres
3092,7120,Aalten,,Aalten,Gelderland,543,51.9273137,6.581382,Postbus
3096,7125,Heurne,,Aalten,Gelderland,543,52.014433,6.4405166,Adres
3097,7126,Bredevoort,,Aalten,Gelderland,543,51.9421422,6.6184985,Adres
3098,7130,Lichtenvoorde,,Oost Gelre,Gelderland,544,51.9941586,6.5880118,Postbus
3101,7134,Vragender,,Oost Gelre,Gelderland,544,51.986733,6.6117406,Adres
3102,7135,Harreveld,,Oost Gelre,Gelderland,544,51.9802834,6.5144451,Adres
3103,7136,Zieuwent,,Oost Gelre,Gelderland,544,52.0034671,6.5196681,Adres
3104,7137,Lievelde,,Oost Gelre,Gelderland,544,52.0095187,6.5947685,Adres
3105,7140,Groenlo,,Oost Gelre,Gelderland,544,52.04102,6.61924,Postbus
3108,7150,Eibergen,,Berkelland,Gelderland,545,52.10221,6.64713,Postbus
3111,7156,Beltrum,,Berkelland,Gelderland,544,52.0680567,6.5634316,Adres + Postbus
3112,7157,Rekken,,Berkelland,Gelderland,545,52.0941369,6.723281,Adres
3113,7160,Neede,,Berkelland,Gelderland,545,52.1168296,6.5307119,Postbus
3115,7165,Rietmolen,,Berkelland,Gelderland,545,52.1406755,6.6627635,Adres
3116,7200,Zutphen,,Zutphen,Gelderland,575,52.1580835,6.2064546,Postbus
3124,7211,Eefde,,Lochem,Gelderland,575,52.1640328,6.2314647,Adres
3125,7213,Gorssel,,Lochem,Gelderland,575,52.201424,6.2011394,Adres + Postbus
3126,7214,Epse,,Lochem,Gelderland,575,52.2250088,6.2020898,Adres
3127,7215,Joppe,,Lochem,Gelderland,575,52.208341,6.2307681,Adres
3128,7216,Kring van Dorth,,Lochem,Gelderland,573,52.2205894,6.2680259,Adres
3129,7217,Harfsen,,Lochem,Gelderland,573,52.2072171,6.2973588,Adres
3130,7218,Almen,,Lochem,Gelderland,575,52.1579224,6.3023448,Adres
3131,7220,Steenderen,,Bronckhorst,Gelderland,575,52.0633705,6.1877242,Postbus
3133,7223,Baak,,Bronckhorst,Gelderland,575,52.0762516,6.2252849,Adres
3134,7224,Rha,,Bronckhorst,Gelderland,575,52.0540092,6.1451152,Adres
3135,7225,Olburgen,,Bronckhorst,Gelderland,575,52.0456583,6.123997,Adres
3136,7226,Bronkhorst,,Bronckhorst,Gelderland,575,52.0757855,6.1809748,Adres
3137,7227,Toldijk,TOLDYK,Bronckhorst,Gelderland,575,52.053962,6.221237,Adres
3138,7230,Warnsveld,,Zutphen,Gelderland,575,52.1330792,6.2893337,Postbus
3141,7233,Vierakker,,Bronckhorst,Gelderland,575,52.1075872,6.2350546,Adres
3142,7234,Wichmond,,Bronckhorst,Gelderland,575,52.0900691,6.2596307,Adres
3143,7240,Lochem,,Lochem,Gelderland,573,52.1616213,6.4151762,Adres + Postbus
3146,7244,Barchem,,Lochem,Gelderland,573,52.1242208,6.4486221,Adres
3148,7250,Vorden,,Bronckhorst,Gelderland,575,52.1012912,6.3223282,Postbus
3150,7255,Hengelo,Hengelo Gld,Bronckhorst,Gelderland,575,52.0520215,6.3113901,Adres + Postbus
3151,7256,Keijenborg,KEYENBORG,Bronckhorst,Gelderland,575,52.0291979,6.2977603,Adres
3152,7260,Ruurlo,,Berkelland,Gelderland,573,52.0788928,6.4449674,Postbus
3154,7263,Marienvelde,MARIENVELDE,Oost Gelre,Gelderland,544,52.0166667,6.4666667,Adres
3155,7270,Borculo,,Berkelland,Gelderland,545,52.1146148,6.5243397,Postbus
3157,7273,Haarlo,,Berkelland,Gelderland,545,52.111698,6.5803627,Adres
3158,7274,Geesteren,,Berkelland,Gelderland,545,52.1388797,6.5258544,Adres
3159,7275,Gelselaar,,Berkelland,Gelderland,545,52.1701382,6.5244158,Adres
3160,7300,Apeldoorn,,Apeldoorn,Gelderland,55,52.2205307,5.988588,Postbus
3187,7339,Ugchelen,,Apeldoorn,Gelderland,55,52.1771238,5.8931714,Adres
3188,7341,Beemte Broekland,Beemte-Broekland;Beemte,Apeldoorn,Gelderland,55,52.255833,5.99,Adres
3189,7345,Wenum Wiesel,Wenum-Wiesel;Wenum,Apeldoorn,Gelderland,55,52.2446684,5.9278042,Adres
3190,7346,Hoog Soeren,,Apeldoorn,Gelderland,55,52.205141,5.8655143,Adres
3191,7348,Radio Kootwijk,,Apeldoorn,Gelderland,55,52.1745753,5.827017,Adres
3192,7350,Hoenderloo,,Ede,Gelderland,55,52.1182068,5.8777855,Postbus
3195,7360,Beekbergen,,Apeldoorn,Gelderland,55,52.1370377,6.0024405,Postbus
3197,7364,Lieren,,Apeldoorn,Gelderland,55,52.1622894,5.9887781,Adres
3198,7370,Loenen,,Apeldoorn,Gelderland,55,52.1291347,6.0315049,Postbus
3200,7380,Klarenbeek,,Voorst,Gelderland,55,52.1847318,6.072406,Postbus
3204,7384,Wilp,,Voorst,Gelderland,571,52.2192375,6.1515414,Adres
3205,7390,Twello,,Voorst,Gelderland,571,52.2505913,6.1032549,Postbus
3208,7395,Teuge,,Voorst,Gelderland,55,52.2354487,6.0489772,Adres
3209,7396,Terwolde,,Voorst,Gelderland,571,52.2836031,6.0990234,Adres + Postbus
3210,7397,Nijbroek,NYBROEK,Voorst,Gelderland,571,52.2917672,6.0617326,Adres
3211,7399,Empe,,Brummen,Gelderland,575,52.1552704,6.1410918,Adres
3212,7400,Deventer,,Deventer,Overijssel,570,52.2515782,6.1556741,Postbus
3232,7429,Colmschate,,Deventer,Overijssel,570,52.248611,6.218333,Adres
3233,7430,Diepenveen,,Deventer,Overijssel,570,52.3163556,6.1224717,Postbus
3235,7433,Schalkhaar,,Deventer,Overijssel,570,52.268486,6.1940083,Adres
3236,7434,Lettele,,Deventer,Overijssel,570,52.2765024,6.2719909,Adres
3237,7435,Okkenbroek,,Deventer,Overijssel,570,52.2983662,6.320483,Adres
3238,7437,Bathmen,,Deventer,Overijssel,570,52.2503032,6.2860997,Adres + Postbus
3239,7439,Steenenkamer,,Voorst,Gelderland,570,52.2440677,6.1489797,Adres
3240,7440,Nijverdal,NYVERDAL,Hellendoorn,Overijssel,548,52.36435,6.4605672,Postbus
3244,7447,Hellendoorn,,Hellendoorn,Overijssel,548,52.3870446,6.4542947,Adres
3245,7448,Haarle,,Tubbergen,Overijssel,548,52.359722,6.380278,Adres
3246,7450,Holten,,Rijssen-Holten,Overijssel,548,52.2824387,6.4210583,Postbus
3248,7460,Rijssen,RYSSEN,Rijssen-Holten,Overijssel,548,52.2824387,6.4210583,Adres + Postbus
3252,7466,Zuna,,Wierden,Overijssel,548,52.3296389,6.5084591,Adres
3253,7467,Notter,,Wierden,Overijssel,548,52.333679,6.5193307,Adres
3254,7468,Enter,,Wierden,Overijssel,547,52.294847,6.5780796,Adres + Postbus
3255,7470,Goor,,Hof van Twente,Overijssel,547,52.3560394,6.9546341,Postbus
3258,7475,Markelo,,Hof van Twente,Overijssel,547,52.2318971,6.5000676,Adres + Postbus
3259,7478,Diepenheim,,Hof van Twente,Overijssel,547,52.200578,6.5579901,Adres
3260,7480,Haaksbergen,,Haaksbergen,Overijssel,53,52.1683937,6.7169852,Postbus
3264,7490,Delden,,Hof van Twente,Overijssel,74,52.26275,6.71243,Postbus
3266,7495,Ambt Delden,,Hof van Twente,Overijssel,74,52.2707575,6.6395438,Adres
3267,7496,Hengevelde,,Hof van Twente,Overijssel,547,52.1973319,6.6395278,Adres
3268,7497,Bentelo,,Hof van Twente,Overijssel,547,52.2253675,6.6836861,Adres
3269,7500,Enschede,,Enschede,Overijssel,53,52.204661,6.8812288,Postbus
3305,7561,Deurningen,,Dinkelland,Overijssel,74,52.3000363,6.8369416,Adres
3307,7570,Oldenzaal,,Oldenzaal,Overijssel,541,52.312599,6.930282,Postbus
3315,7580,Losser,,Losser,Overijssel,53,52.2630065,7.0054757,Postbus
3318,7585,Glane,,Losser,Overijssel,53,52.233839,7.0033132,Adres
3319,7586,Overdinkel,,Losser,Overijssel,53,52.2402256,7.0335926,Adres + Postbus
3320,7587,De Lutte,,Losser,Overijssel,541,52.3149047,6.9874149,Adres
3322,7590,Denekamp,,Dinkelland,Overijssel,541,52.3744014,7.0061041,Postbus
3324,7595,Weerselo,,Dinkelland,Overijssel,541,52.3514479,6.8540934,Adres + Postbus
3326,7597,Saasveld,,Dinkelland,Overijssel,74,52.331452,6.8074325,Adres
3327,7600,Almelo,,Almelo,Overijssel,546,52.3578423,6.6624587,Adres + Postbus
3338,7611,Aadorp,,Almelo,Overijssel,546,52.37416,6.6289088,Adres
3339,7614,Mariaparochie,MARIA PAROCHIE,Tubbergen,Overijssel,546,52.3802348,6.7069399,Adres
3340,7615,Harbrinkhoek,,Tubbergen,Overijssel,546,52.3850724,6.7205855,Adres
3341,7620,Borne,,Borne,Overijssel,74,52.3002495,6.7572774,Postbus
3345,7625,Zenderen,,Borne,Overijssel,74,52.3231896,6.7258119,Adres
3346,7626,Hertme,,Borne,Overijssel,74,52.3201799,6.7601777,Adres
3347,7627,Bornerbroek,,Almelo,Overijssel,74,52.3085181,6.655053,Adres
3348,7630,Ootmarsum,,Dinkelland,Overijssel,541,52.4080602,6.8974551,Postbus
3350,7634,Tilligte,,Dinkelland,Overijssel,541,52.4046707,6.9503282,Adres
3351,7635,Lattrop-Breklenkamp,Lattrop,Dinkelland,Overijssel,541,52.426667,6.975833,Adres
3352,7636,Agelo,,Dinkelland,Overijssel,541,52.3925,6.886111,Adres
3353,7637,Oud-Ootmarsum,OUD OOTMARSUM,Dinkelland,Overijssel,541,52.4180102,6.9089293,Adres
3354,7638,Nutter,,Dinkelland,Overijssel,541,52.4229625,6.8807226,Adres
3355,7640,Wierden,,Wierden,Overijssel,546,52.3557835,6.5928269,Postbus
3358,7645,Hoge Hexel,HOOGE HEXEL,Wierden,Overijssel,546,52.3963222,6.5641148,Adres
3359,7650,Tubbergen,,Tubbergen,Overijssel,546,52.4081486,6.7805151,Postbus
3361,7661,Vasse,,Tubbergen,Overijssel,541,52.4347951,6.831258,Adres
3362,7662,Hezingen,,Tubbergen,Overijssel,541,52.44141,6.8567959,Adres
3363,7663,Mander,,Tubbergen,Overijssel,541,52.4451854,6.8260297,Adres
3364,7664,Manderveen,,Tubbergen,Overijssel,541,52.4453261,6.7781231,Adres
3365,7665,Albergen,,Tubbergen,Overijssel,546,52.3732628,6.7636425,Adres
3366,7666,Fleringen,,Tubbergen,Overijssel,546,52.3806059,6.8048226,Adres
3367,7667,Reutum,,Tubbergen,Overijssel,541,52.3910739,6.8458257,Adres
3369,7670,Vriezenveen,,Twenterand,Overijssel,546,52.412255,6.6253198,Postbus
3372,7675,Bruinehaar,,Twenterand,Overijssel,546,52.4700667,6.7053984,Adres
3373,7676,Westerhaar-Vriezenveensewijk,Westerhaar Vriezenveensewijk;Westerhaar,Twenterand,Overijssel,546,52.4474666,6.6340956,Adres
3375,7679,Langeveen,,Tubbergen,Overijssel,546,52.4688342,6.7122981,Adres
3376,7680,Vroomshoop,,Twenterand,Overijssel,546,52.4634837,6.5272757,Postbus
3378,7683,Den Ham,,Twenterand,Overijssel,546,52.4643982,6.4942602,Adres + Postbus
3379,7685,Beerzerveld,,Ommen,Overijssel,523,52.4931864,6.5751177,Adres
3380,7686,Geerdijk,,,Overijssel,546,52.473871,6.5361971,Onbekend
3381,7687,Daarlerveen,,Hellendoorn,Overijssel,546,52.4427788,6.5770881,Adres
3382,7688,Daarle,,Hellendoorn,Overijssel,546,52.4351093,6.536381,Adres
3383,7691,Bergentheim,,Hardenberg,Overijssel,523,52.5267308,6.6147783,Adres
3384,7692,Marienberg,MARIENBERG,Hardenberg,Overijssel,523,52.5166667,6.5666667,Adres
3385,7693,Sibculo,,Hardenberg,Overijssel,523,52.4819795,6.6370606,Adres
3386,7694,Kloosterhaar,,Hardenberg,Overijssel,523,52.4952797,6.6701002,Adres
3387,7695,Bruchterveld,,Hardenberg,Overijssel,523,52.5300436,6.6628427,Adres
3388,7696,Brucht,,Hardenberg,Overijssel,523,52.5517272,6.6095023,Adres
3389,7700,Dedemsvaart,,Hardenberg,Overijssel,523,52.6045875,6.4518059,Postbus
3392,7705,Drogteropslagen,,De Wolden,Drenthe,523,52.6224364,6.4977465,Adres
3393,7707,Balkbrug,,Hardenberg,Overijssel,523,52.6005467,6.391224,Adres
3394,7710,Nieuwleusen,,Dalfsen,Overijssel,529,52.5921271,6.2820886,Postbus
3396,7715,Punthorst,,Staphorst,Overijssel,529,52.613889,6.263333,Adres
3397,7720,Dalfsen,,Dalfsen,Overijssel,529,52.5030365,6.2577077,Postbus
3400,7730,Ommen,,Ommen,Overijssel,529,52.5258675,6.4237139,Adres + Postbus
3402,7734,Vilsteren,,Ommen,Overijssel,529,52.5109849,6.3520644,Adres
3403,7735,Arrien,ARRIEN,Ommen,Overijssel,529,52.5333333,6.45,Adres
3404,7736,Beerze,,Ommen,Overijssel,523,52.5136479,6.5279649,Adres
3405,7737,Stegeren,,Ommen,Overijssel,529,52.5236417,6.508687,Adres
3406,7738,Witharen,,Ommen,Overijssel,523,52.5580135,6.3958443,Adres
3407,7739,Vinkenbuurt,,Ommen,Overijssel,523,52.5786768,6.3358125,Adres
3408,7740,Coevorden,,Coevorden,Drenthe,524,52.6668238,6.7438055,Postbus
3411,7751,Dalen,,Coevorden,Drenthe,524,52.6994032,6.7567822,Adres
3412,7753,Dalerpeel,,Coevorden,Drenthe,524,52.6795361,6.6596398,Adres
3413,7754,Wachtum,,Coevorden,Drenthe,524,52.7236641,6.7495309,Adres
3414,7755,Dalerveen,,Coevorden,Drenthe,524,52.6950496,6.8099187,Adres
3415,7756,Stieltjeskanaal,,Coevorden,Drenthe,524,52.6748679,6.8258857,Adres
3416,7760,Schoonebeek,,Emmen,Drenthe,524,52.6621731,6.8828506,Postbus
3418,7764,Zandpol,,Emmen,Drenthe,591,52.6942061,6.8665361,Adres
3419,7765,Weiteveen,,Emmen,Drenthe,524,52.6714283,6.9988843,Adres
3420,7766,Nieuw-Schoonebeek,NIEUW SCHOONEBEEK,Emmen,Drenthe,524,52.646371,6.9859122,Adres
3421,7770,Hardenberg,,Hardenberg,Overijssel,523,52.5734115,6.6195476,Postbus
3425,7775,Lutten,,Hardenberg,Overijssel,523,52.6111248,6.5735742,Adres
